"AUDIT_ID","WORKFLOW_NAME","STEP_NAME","STEP_ORDER","INPUT_PARAMS","OUTPUT_RESULT","EXECUTION_TIME_MS","STATUS","EXECUTED_BY","EXECUTED_AT"
1355,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=1006,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4878,"SUCCESS","CPH","2026-08-02 00:07:16.708"
1356,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"FPT Software","Marketplace screening completed",220,"SUCCESS","CPH","2026-08-02 00:07:17.276"
1357,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=1006,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",899,"SUCCESS","CPH","2026-08-02 00:07:18.451"
1358,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=2556","{""status"":""SUCCESS"",""sap_document"":""5000002556"",""bl_id"":2556}",782,"SUCCESS","CPH","2026-08-02 00:07:19.605"
1359,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=1007,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4775,"SUCCESS","CPH","2026-08-02 00:07:24.809"
1360,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",218,"SUCCESS","CPH","2026-08-02 00:07:25.386"
1361,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=1007,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",891,"SUCCESS","CPH","2026-08-02 00:07:26.559"
1362,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=2535","{""status"":""SUCCESS"",""sap_document"":""5000002535"",""bl_id"":2535}",776,"SUCCESS","CPH","2026-08-02 00:07:27.660"
1363,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=988,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.1421, 8.37x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",11575,"SUCCESS","CPH","2026-08-02 00:07:39.680"
1364,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Binh Tien Consumer","Marketplace screening completed",219,"SUCCESS","CPH","2026-08-02 00:07:40.268"
1365,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=988,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.1421, 8.37x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1255,"SUCCESS","CPH","2026-08-02 00:07:41.829"
1366,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=988","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:07:42.065"
1367,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=989,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.1375, 8.36x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",8147,"SUCCESS","CPH","2026-08-02 00:07:50.708"
1368,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Tan Hiep Phat","Marketplace screening completed",223,"SUCCESS","CPH","2026-08-02 00:07:51.281"
1369,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=989,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.1375, 8.36x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1165,"SUCCESS","CPH","2026-08-02 00:07:52.704"
1370,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=989","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:07:52.950"
1371,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=990,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.1258, 8.31x the peer median of $0.2558, falling in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",5351,"SUCCESS","CPH","2026-08-02 00:07:58.776"
1372,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"LG Display Vietnam","Marketplace screening completed",211,"SUCCESS","CPH","2026-08-02 00:07:59.314"
1373,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=990,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.1258, 8.31x the peer median of $0.2558, falling in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1133,"SUCCESS","CPH","2026-08-02 00:08:00.689"
1374,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=990","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:08:00.966"
1375,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=991,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.1011, 8.21x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",5767,"SUCCESS","CPH","2026-08-02 00:08:07.378"
1376,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",189,"SUCCESS","CPH","2026-08-02 00:08:07.969"
1377,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=991,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.1011, 8.21x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1096,"SUCCESS","CPH","2026-08-02 00:08:09.337"
1378,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=991","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:08:09.587"
1379,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=992,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.0953, 8.19x the median of $0.2558, falling in the ELEVATED band.",4830,"SUCCESS","CPH","2026-08-02 00:08:14.928"
1380,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Canon Vietnam","Marketplace screening completed",226,"SUCCESS","CPH","2026-08-02 00:08:15.505"
1381,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=992,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.0953, 8.19x the median of $0.2558, falling in the ELEVATED band.",1206,"SUCCESS","CPH","2026-08-02 00:08:17.039"
1382,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=992","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:08:17.321"
1383,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=993,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.0949, 8.19x the peer median of $0.2558, falling in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",5955,"SUCCESS","CPH","2026-08-02 00:08:24.217"
1384,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Vinamilk Co Ltd","Marketplace screening completed",212,"SUCCESS","CPH","2026-08-02 00:08:24.785"
1385,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=993,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.0949, 8.19x the peer median of $0.2558, falling in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1138,"SUCCESS","CPH","2026-08-02 00:08:26.199"
1386,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=993","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:08:26.445"
1387,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=994,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.0865, 8.16x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",5402,"SUCCESS","CPH","2026-08-02 00:08:32.328"
1388,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Canon Vietnam","Marketplace screening completed",205,"SUCCESS","CPH","2026-08-02 00:08:32.872"
1389,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=994,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.0865, 8.16x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1144,"SUCCESS","CPH","2026-08-02 00:08:34.276"
1390,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=994","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:08:34.563"
1391,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=995,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.0696, 8.09x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",7869,"SUCCESS","CPH","2026-08-02 00:08:42.896"
1392,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",203,"SUCCESS","CPH","2026-08-02 00:08:43.454"
1393,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=995,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.0696, 8.09x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1092,"SUCCESS","CPH","2026-08-02 00:08:44.851"
1394,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=995","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:08:45.110"
1395,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=986,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",9469,"SUCCESS","CPH","2026-08-02 00:08:55.070"
1396,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"LG Display Vietnam","Marketplace screening completed",205,"SUCCESS","CPH","2026-08-02 00:08:55.612"
1397,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=986,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",977,"SUCCESS","CPH","2026-08-02 00:08:56.847"
1398,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=3477","{""status"":""SUCCESS"",""sap_document"":""5000003477"",""bl_id"":3477}",849,"SUCCESS","CPH","2026-08-02 00:08:58.069"
1399,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=987,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5419,"SUCCESS","CPH","2026-08-02 00:09:04.037"
1400,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Adidas Sourcing Ltd","Marketplace screening completed",663,"SUCCESS","CPH","2026-08-02 00:09:05.301"
1401,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=987,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1091,"SUCCESS","CPH","2026-08-02 00:09:06.794"
1402,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=6155","{""status"":""SUCCESS"",""sap_document"":""5000006155"",""bl_id"":6155}",872,"SUCCESS","CPH","2026-08-02 00:09:08.077"
1403,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=972,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is 5.96x the peer median, falling into the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",11975,"SUCCESS","CPH","2026-08-02 00:09:20.525"
1404,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Adidas Sourcing Ltd","Marketplace screening completed",189,"SUCCESS","CPH","2026-08-02 00:09:21.078"
1405,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=972,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is 5.96x the peer median, falling into the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1125,"SUCCESS","CPH","2026-08-02 00:09:22.517"
1406,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=972","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:09:22.767"
1407,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=973,severity=MEDIUM","AI decision=CLEAR | reason=Cost per kg is within normal range (1.51x the peer median of $0.2558) and no sanctions matches (0).",10359,"SUCCESS","CPH","2026-08-02 00:09:33.589"
1408,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Intel Products Vietnam","Marketplace screening completed",213,"SUCCESS","CPH","2026-08-02 00:09:34.150"
1409,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=973,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Cost per kg is within normal range (1.51x the peer median of $0.2558) and no sanctions matches (0).",941,"SUCCESS","CPH","2026-08-02 00:09:35.345"
1410,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=7831","{""status"":""SUCCESS"",""sap_document"":""5000007831"",""bl_id"":7831}",826,"SUCCESS","CPH","2026-08-02 00:09:36.520"
1411,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=974,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $1.5861 (6.2x the peer median of $0.2558), placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band, which mandates escalation for human judgment.",5461,"SUCCESS","CPH","2026-08-02 00:09:42.399"
1412,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"ABC Electronics Vietnam","Marketplace screening completed",214,"SUCCESS","CPH","2026-08-02 00:09:42.960"
1413,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=974,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $1.5861 (6.2x the peer median of $0.2558), placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band, which mandates escalation for human judgment.",1176,"SUCCESS","CPH","2026-08-02 00:09:44.433"
1414,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=974","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:09:44.680"
1415,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=975,severity=MEDIUM","AI decision=CLEAR | reason=Cost per kg is within the normal range (0.96x the peer median of $0.2558) and there are no sanctions matches (0).",5239,"SUCCESS","CPH","2026-08-02 00:09:50.397"
1416,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Vinamilk Co Ltd","Marketplace screening completed",205,"SUCCESS","CPH","2026-08-02 00:09:50.958"
1417,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=975,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Cost per kg is within the normal range (0.96x the peer median of $0.2558) and there are no sanctions matches (0).",905,"SUCCESS","CPH","2026-08-02 00:09:52.171"
1418,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=5805","{""status"":""SUCCESS"",""sap_document"":""5000005805"",""bl_id"":5805}",759,"SUCCESS","CPH","2026-08-02 00:09:53.283"
1419,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=976,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4171,"SUCCESS","CPH","2026-08-02 00:09:57.872"
1420,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Foxconn Vietnam","Marketplace screening completed",219,"SUCCESS","CPH","2026-08-02 00:09:58.455"
1421,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=976,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",883,"SUCCESS","CPH","2026-08-02 00:09:59.640"
1422,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1753","{""status"":""SUCCESS"",""sap_document"":""5000001753"",""bl_id"":1753}",838,"SUCCESS","CPH","2026-08-02 00:10:00.876"
1423,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=977,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",5951,"SUCCESS","CPH","2026-08-02 00:10:07.340"
1424,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Canon Vietnam","Marketplace screening completed",191,"SUCCESS","CPH","2026-08-02 00:10:07.871"
1425,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=977,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",927,"SUCCESS","CPH","2026-08-02 00:10:09.120"
1426,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1550","{""status"":""SUCCESS"",""sap_document"":""5000001550"",""bl_id"":1550}",815,"SUCCESS","CPH","2026-08-02 00:10:10.340"
1427,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=978,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is 6.54x the peer median, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",4950,"SUCCESS","CPH","2026-08-02 00:10:15.702"
1428,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Honda Vietnam","Marketplace screening completed",218,"SUCCESS","CPH","2026-08-02 00:10:16.297"
1429,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=978,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is 6.54x the peer median, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1225,"SUCCESS","CPH","2026-08-02 00:10:17.781"
1430,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=978","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:10:18.025"
1431,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=979,severity=MEDIUM","AI decision=CLEAR | reason=Cost per kg is within the normal range (1.12x the peer median of $0.2558) and no sanctions matches (0).",4962,"SUCCESS","CPH","2026-08-02 00:10:23.459"
1432,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Panasonic Vietnam","Marketplace screening completed",228,"SUCCESS","CPH","2026-08-02 00:10:24.020"
1433,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=979,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Cost per kg is within the normal range (1.12x the peer median of $0.2558) and no sanctions matches (0).",932,"SUCCESS","CPH","2026-08-02 00:10:25.230"
1434,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=7952","{""status"":""SUCCESS"",""sap_document"":""5000007952"",""bl_id"":7952}",871,"SUCCESS","CPH","2026-08-02 00:10:26.460"
1435,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=964,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.2507, 8.8x the peer median of $0.2558, falling into the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",6016,"SUCCESS","CPH","2026-08-02 00:10:32.924"
1436,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"LG Display Vietnam","Marketplace screening completed",217,"SUCCESS","CPH","2026-08-02 00:10:33.491"
1437,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=964,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.2507, 8.8x the peer median of $0.2558, falling into the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1298,"SUCCESS","CPH","2026-08-02 00:10:35.055"
1438,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=964","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:10:35.302"
1439,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=965,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.2488, 8.79x the peer median of $0.2558, falling in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",5710,"SUCCESS","CPH","2026-08-02 00:10:41.517"
1440,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Nike Vietnam","Marketplace screening completed",212,"SUCCESS","CPH","2026-08-02 00:10:42.069"
1441,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=965,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.2488, 8.79x the peer median of $0.2558, falling in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1157,"SUCCESS","CPH","2026-08-02 00:10:43.471"
1442,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=965","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:10:43.722"
1443,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=966,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is $2.239, 8.75x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",5407,"SUCCESS","CPH","2026-08-02 00:10:49.622"
1444,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Vinamilk Co Ltd","Marketplace screening completed",206,"SUCCESS","CPH","2026-08-02 00:10:50.226"
1445,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=966,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is $2.239, 8.75x the peer median of $0.2558, placing it in the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1257,"SUCCESS","CPH","2026-08-02 00:10:51.768"
1446,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=966","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:10:52.029"
1447,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=967,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is 8.7x the peer median ($2.2261 vs $0.2558), falling into the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",5158,"SUCCESS","CPH","2026-08-02 00:10:57.660"
1448,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viettel Electronics","Marketplace screening completed",248,"SUCCESS","CPH","2026-08-02 00:10:58.299"
1449,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=967,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is 8.7x the peer median ($2.2261 vs $0.2558), falling into the ELEVATED_BETWEEN_5X_AND_10X_MEDIAN band.",1197,"SUCCESS","CPH","2026-08-02 00:10:59.779"
1450,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=967","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:11:00.050"
