"ALERT_ID","ALERT_TYPE","SEVERITY","DESCRIPTION","DOCUMENT_IDS","STATUS","ASSIGNED_TO","CREATED_AT","RESOLVED_AT","RESOLUTION_NOTES","BL_ID","DETECTED_AT","AI_RISK_ASSESSMENT","AI_RECOMMENDED_ACTION","AI_DECISION_REASON","AI_ANALYZED_AT"
26,"WEIGHT_ANOMALY","MEDIUM","Workflow: MSKU07223 weight 43866kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:45:28.039","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7217,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:45:26.638"
27,"WEIGHT_ANOMALY","MEDIUM","Workflow: APZU08273 weight 40906kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:45:35.751","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",8267,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:45:34.316"
28,"WEIGHT_ANOMALY","MEDIUM","Workflow: MAEU06640 weight 44693kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:45:43.985","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6634,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:45:42.540"
29,"WEIGHT_ANOMALY","MEDIUM","Workflow: YMLU00384 weight 42797kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:45:51.660","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",374,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:45:50.265"
30,"WEIGHT_ANOMALY","MEDIUM","Workflow: OOLU55667 weight 30137kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:46:01.509","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of shell/front companies or extraction issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:46:00.007"
31,"WEIGHT_ANOMALY","MEDIUM","Workflow: CMDU02773 weight 31281kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:46:20.306","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",2763,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of shell/front companies or extraction issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:46:18.840"
32,"WEIGHT_ANOMALY","MEDIUM","Workflow: MAEU03907 weight 31214kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:46:36.657","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",3897,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:46:35.242"
33,"WEIGHT_ANOMALY","MEDIUM","Workflow: OOLU00252 weight 35881kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:46:44.806","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",242,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:46:43.392"
34,"WEIGHT_ANOMALY","MEDIUM","Workflow: YMLU07387 weight 33178kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:47:28.265","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7381,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:47:26.182"
35,"WEIGHT_ANOMALY","MEDIUM","Workflow: MAEU07519 weight 40933kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:48:51.785","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7513,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:48:50.174"
36,"WEIGHT_ANOMALY","MEDIUM","Workflow: YMLU09730 weight 31312kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:49:01.377","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",9724,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:48:59.952"
37,"WEIGHT_ANOMALY","MEDIUM","Workflow: EGLV02144 weight 41217kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:49:10.886","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",2134,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:49:09.543"
38,"WEIGHT_ANOMALY","MEDIUM","Workflow: CMDU03742 weight 32111kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:51:30.706","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",3732,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:51:29.197"
39,"WEIGHT_ANOMALY","MEDIUM","Workflow: YMLU00231 weight 42020kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:51:38.266","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",221,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:51:36.933"
40,"WEIGHT_ANOMALY","MEDIUM","Workflow: CAXU06662 weight 33537kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:51:46.119","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6656,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:51:44.782"
41,"WEIGHT_ANOMALY","MEDIUM","Workflow: MSKU07483 weight 41217kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:51:53.984","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7477,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:51:52.586"
42,"WEIGHT_ANOMALY","MEDIUM","Workflow: ONEY06829 weight 41264kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:03.370","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6823,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:52:02.043"
43,"WEIGHT_ANOMALY","MEDIUM","Workflow: MSKU08549 weight 33894kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:11.231","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",8543,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:52:09.900"
44,"WEIGHT_ANOMALY","MEDIUM","Workflow: APZU07664 weight 30162kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:18.916","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7658,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:52:17.575"
45,"WEIGHT_ANOMALY","MEDIUM","Workflow: CAXU06559 weight 31622kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:26.909","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6553,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of shell/front companies or extraction issues.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:52:25.586"
46,"WEIGHT_ANOMALY","MEDIUM","Workflow: ONEY00911 weight 30906kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:34.790","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",901,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN), sanctions matches (0), and recognizable counterparties (Vinamilk Co Ltd and Costco Wholesale). All indicators are within acceptable ranges, suggesting a low-risk transaction.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.","2026-08-02 00:52:33.480"
47,"WEIGHT_ANOMALY","MEDIUM","Workflow: MSKU07166 weight 33103kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:41.925","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7160,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:52:40.637"
48,"WEIGHT_ANOMALY","MEDIUM","Workflow: ONEY04345 weight 34749kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:51.320","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",4339,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN), sanctions matches (0), and recognizable counterparties (Hoa Sen Group and Best Buy USA). All indicators are within acceptable ranges, suggesting a low-risk transaction.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.","2026-08-02 00:52:49.990"
49,"WEIGHT_ANOMALY","MEDIUM","Workflow: APZU99001 weight 33864kg exceeds 30T","","RESOLVED","","2026-07-23 01:59:56.961","2026-08-02 00:52:59.005","CLEARED by AI decision - no fraud confirmed. Reason: Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",9,"2026-07-23 01:59:56.961","The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk.","CLEAR","Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.","2026-08-02 00:52:57.640"
